학번,학생명,비밀번호,신청 학점,잔여 신청 학점,신청 제한 학점
20002002,테스트2002,12345,0,15,15
20002003,테스트2003,12345,0,15,15
20002004,테스트2004,12345,0,15,15
20002005,테스트2005,12345,0,15,15
20002006,테스트2006,12345,0,15,15
20002007,테스트2007,12345,0,15,15
20002008,테스트2008,12345,0,15,15
20002009,테스트2009,12345,0,15,15
20002010,테스트2010,12345,0,15,15
20002011,테스트2011,12345,0,15,15
20002012,테스트2012,12345,0,15,15
20002013,테스트2013,12345,0,15,15
20002014,테스트2014,12345,0,15,15
20002015,테스트2015,12345,0,15,15
20002016,테스트2016,12345,0,15,15
20002017,테스트2017,12345,0,15,15
20002018,테스트2018,12345,0,15,15
20002019,테스트2019,12345,0,15,15
20002020,테스트2020,12345,0,15,15
20002021,테스트2021,12345,0,15,15
20002022,테스트2022,12345,0,15,15
20002023,테스트2023,12345,0,15,15
20002024,테스트2024,12345,0,15,15
20002025,테스트2025,12345,0,15,15
20002026,테스트2026,12345,0,15,15
20002027,테스트2027,12345,0,15,15
20002028,테스트2028,12345,0,15,15
20002029,테스트2029,12345,0,15,15
20002030,테스트2030,12345,0,15,15
20002031,테스트2031,12345,0,15,15
20002032,테스트2032,12345,0,15,15
20002033,테스트2033,12345,0,15,15
20002034,테스트2034,12345,0,15,15
20002035,테스트2035,12345,0,15,15
20002036,테스트2036,12345,0,15,15
20002037,테스트2037,12345,0,15,15
20002038,테스트2038,12345,0,15,15
20002039,테스트2039,12345,0,15,15
20002040,테스트2040,12345,0,15,15
20002041,테스트2041,12345,0,15,15
20002042,테스트2042,12345,0,15,15
20002043,테스트2043,12345,0,15,15
20002044,테스트2044,12345,0,15,15
20002045,테스트2045,12345,0,15,15
20002046,테스트2046,12345,0,15,15
20002047,테스트2047,12345,0,15,15
20002048,테스트2048,12345,0,15,15
20002049,테스트2049,12345,0,15,15
20002050,테스트2050,12345,0,15,15
20002051,테스트2051,12345,0,15,15
20002052,테스트2052,12345,0,15,15
20002053,테스트2053,12345,0,15,15
20002054,테스트2054,12345,0,15,15
20002055,테스트2055,12345,0,15,15
20002056,테스트2056,12345,0,15,15
20002057,테스트2057,12345,0,15,15
20002058,테스트2058,12345,0,15,15
20002059,테스트2059,12345,0,15,15
20002060,테스트2060,12345,0,15,15
20002061,테스트2061,12345,0,15,15
20002062,테스트2062,12345,0,15,15
20002063,테스트2063,12345,0,15,15
20002064,테스트2064,12345,0,15,15
20002065,테스트2065,12345,0,15,15
20002066,테스트2066,12345,0,15,15
20002067,테스트2067,12345,0,15,15
20002068,테스트2068,12345,0,15,15
20002069,테스트2069,12345,0,15,15
20002070,테스트2070,12345,0,15,15
20002071,테스트2071,12345,0,15,15
20002072,테스트2072,12345,0,15,15
20002073,테스트2073,12345,0,15,15
20002074,테스트2074,12345,0,15,15
20002075,테스트2075,12345,0,15,15
20002076,테스트2076,12345,0,15,15
20002077,테스트2077,12345,0,15,15
20002078,테스트2078,12345,0,15,15
20002079,테스트2079,12345,0,15,15
20002080,테스트2080,12345,0,15,15
20002081,테스트2081,12345,0,15,15
20002082,테스트2082,12345,0,15,15
20002083,테스트2083,12345,0,15,15
20002084,테스트2084,12345,0,15,15
20002085,테스트2085,12345,0,15,15
20002086,테스트2086,12345,0,15,15
20002087,테스트2087,12345,0,15,15
20002088,테스트2088,12345,0,15,15
20002089,테스트2089,12345,0,15,15
20002090,테스트2090,12345,0,15,15
20002091,테스트2091,12345,0,15,15
20002092,테스트2092,12345,0,15,15
20002093,테스트2093,12345,0,15,15
20002094,테스트2094,12345,0,15,15
20002095,테스트2095,12345,0,15,15
20002096,테스트2096,12345,0,15,15
20002097,테스트2097,12345,0,15,15
20002098,테스트2098,12345,0,15,15
20002099,테스트2099,12345,0,15,15
20002100,테스트2100,12345,0,15,15
20002101,테스트2101,12345,0,15,15
20002102,테스트2102,12345,0,15,15
20002103,테스트2103,12345,0,15,15
20002104,테스트2104,12345,0,15,15
20002105,테스트2105,12345,0,15,15
20002106,테스트2106,12345,0,15,15
20002107,테스트2107,12345,0,15,15
20002108,테스트2108,12345,0,15,15
20002109,테스트2109,12345,0,15,15
20002110,테스트2110,12345,0,15,15
20002111,테스트2111,12345,0,15,15
20002112,테스트2112,12345,0,15,15
20002113,테스트2113,12345,0,15,15
20002114,테스트2114,12345,0,15,15
20002115,테스트2115,12345,0,15,15
20002116,테스트2116,12345,0,15,15
20002117,테스트2117,12345,0,15,15
20002118,테스트2118,12345,0,15,15
20002119,테스트2119,12345,0,15,15
20002120,테스트2120,12345,0,15,15
20002121,테스트2121,12345,0,15,15
20002122,테스트2122,12345,0,15,15
20002123,테스트2123,12345,0,15,15
20002124,테스트2124,12345,0,15,15
20002125,테스트2125,12345,0,15,15
20002126,테스트2126,12345,0,15,15
20002127,테스트2127,12345,0,15,15
20002128,테스트2128,12345,0,15,15
20002129,테스트2129,12345,0,15,15
20002130,테스트2130,12345,0,15,15
20002131,테스트2131,12345,0,15,15
20002132,테스트2132,12345,0,15,15
20002133,테스트2133,12345,0,15,15
20002134,테스트2134,12345,0,15,15
20002135,테스트2135,12345,0,15,15
20002136,테스트2136,12345,0,15,15
20002137,테스트2137,12345,0,15,15
20002138,테스트2138,12345,0,15,15
20002139,테스트2139,12345,0,15,15
20002140,테스트2140,12345,0,15,15
20002141,테스트2141,12345,0,15,15
20002142,테스트2142,12345,0,15,15
20002143,테스트2143,12345,0,15,15
20002144,테스트2144,12345,0,15,15
20002145,테스트2145,12345,0,15,15
20002146,테스트2146,12345,0,15,15
20002147,테스트2147,12345,0,15,15
20002148,테스트2148,12345,0,15,15
20002149,테스트2149,12345,0,15,15
20002150,테스트2150,12345,0,15,15
20002151,테스트2151,12345,0,15,15
20002152,테스트2152,12345,0,15,15
20002153,테스트2153,12345,0,15,15
20002154,테스트2154,12345,0,15,15
20002155,테스트2155,12345,0,15,15
20002156,테스트2156,12345,0,15,15
20002157,테스트2157,12345,0,15,15
20002158,테스트2158,12345,0,15,15
20002159,테스트2159,12345,0,15,15
20002160,테스트2160,12345,0,15,15
20002161,테스트2161,12345,0,15,15
20002162,테스트2162,12345,0,15,15
20002163,테스트2163,12345,0,15,15
20002164,테스트2164,12345,0,15,15
20002165,테스트2165,12345,0,15,15
20002166,테스트2166,12345,0,15,15
20002167,테스트2167,12345,0,15,15
20002168,테스트2168,12345,0,15,15
20002169,테스트2169,12345,0,15,15
20002170,테스트2170,12345,0,15,15
20002171,테스트2171,12345,0,15,15
20002172,테스트2172,12345,0,15,15
20002173,테스트2173,12345,0,15,15
20002174,테스트2174,12345,0,15,15
20002175,테스트2175,12345,0,15,15
20002176,테스트2176,12345,0,15,15
20002177,테스트2177,12345,0,15,15
20002178,테스트2178,12345,0,15,15
20002179,테스트2179,12345,0,15,15
20002180,테스트2180,12345,0,15,15
20002181,테스트2181,12345,0,15,15
20002182,테스트2182,12345,0,15,15
20002183,테스트2183,12345,0,15,15
20002184,테스트2184,12345,0,15,15
20002185,테스트2185,12345,0,15,15
20002186,테스트2186,12345,0,15,15
20002187,테스트2187,12345,0,15,15
20002188,테스트2188,12345,0,15,15
20002189,테스트2189,12345,0,15,15
20002190,테스트2190,12345,0,15,15
20002191,테스트2191,12345,0,15,15
20002192,테스트2192,12345,0,15,15
20002193,테스트2193,12345,0,15,15
20002194,테스트2194,12345,0,15,15
20002195,테스트2195,12345,0,15,15
20002196,테스트2196,12345,0,15,15
20002197,테스트2197,12345,0,15,15
20002198,테스트2198,12345,0,15,15
20002199,테스트2199,12345,0,15,15
20002200,테스트2200,12345,0,15,15
20002201,테스트2201,12345,0,15,15
20002202,테스트2202,12345,0,15,15
20002203,테스트2203,12345,0,15,15
20002204,테스트2204,12345,0,15,15
20002205,테스트2205,12345,0,15,15
20002206,테스트2206,12345,0,15,15
20002207,테스트2207,12345,0,15,15
20002208,테스트2208,12345,0,15,15
20002209,테스트2209,12345,0,15,15
20002210,테스트2210,12345,0,15,15
20002211,테스트2211,12345,0,15,15
20002212,테스트2212,12345,0,15,15
20002213,테스트2213,12345,0,15,15
20002214,테스트2214,12345,0,15,15
20002215,테스트2215,12345,0,15,15
20002216,테스트2216,12345,0,15,15
20002217,테스트2217,12345,0,15,15
20002218,테스트2218,12345,0,15,15
20002219,테스트2219,12345,0,15,15
20002220,테스트2220,12345,0,15,15
20002221,테스트2221,12345,0,15,15
20002222,테스트2222,12345,0,15,15
20002223,테스트2223,12345,0,15,15
20002224,테스트2224,12345,0,15,15
20002225,테스트2225,12345,0,15,15
20002226,테스트2226,12345,0,15,15
20002227,테스트2227,12345,0,15,15
20002228,테스트2228,12345,0,15,15
20002229,테스트2229,12345,0,15,15
20002230,테스트2230,12345,0,15,15
20002231,테스트2231,12345,0,15,15
20002232,테스트2232,12345,0,15,15
20002233,테스트2233,12345,0,15,15
20002234,테스트2234,12345,0,15,15
20002235,테스트2235,12345,0,15,15
20002236,테스트2236,12345,0,15,15
20002237,테스트2237,12345,0,15,15
20002238,테스트2238,12345,0,15,15
20002239,테스트2239,12345,0,15,15
20002240,테스트2240,12345,0,15,15
20002241,테스트2241,12345,0,15,15
20002242,테스트2242,12345,0,15,15
20002243,테스트2243,12345,0,15,15
20002244,테스트2244,12345,0,15,15
20002245,테스트2245,12345,0,15,15
20002246,테스트2246,12345,0,15,15
20002247,테스트2247,12345,0,15,15
20002248,테스트2248,12345,0,15,15
20002249,테스트2249,12345,0,15,15
20002250,테스트2250,12345,0,15,15
20002251,테스트2251,12345,0,15,15
20002252,테스트2252,12345,0,15,15
20002253,테스트2253,12345,0,15,15
20002254,테스트2254,12345,0,15,15
20002255,테스트2255,12345,0,15,15
20002256,테스트2256,12345,0,15,15
20002257,테스트2257,12345,0,15,15
20002258,테스트2258,12345,0,15,15
20002259,테스트2259,12345,0,15,15
20002260,테스트2260,12345,0,15,15
20002261,테스트2261,12345,0,15,15
20002262,테스트2262,12345,0,15,15
20002263,테스트2263,12345,0,15,15
20002264,테스트2264,12345,0,15,15
20002265,테스트2265,12345,0,15,15
20002266,테스트2266,12345,0,15,15
20002267,테스트2267,12345,0,15,15
20002268,테스트2268,12345,0,15,15
20002269,테스트2269,12345,0,15,15
20002270,테스트2270,12345,0,15,15
20002271,테스트2271,12345,0,15,15
20002272,테스트2272,12345,0,15,15
20002273,테스트2273,12345,0,15,15
20002274,테스트2274,12345,0,15,15
20002275,테스트2275,12345,0,15,15
20002276,테스트2276,12345,0,15,15
20002277,테스트2277,12345,0,15,15
20002278,테스트2278,12345,0,15,15
20002279,테스트2279,12345,0,15,15
20002280,테스트2280,12345,0,15,15
20002281,테스트2281,12345,0,15,15
20002282,테스트2282,12345,0,15,15
20002283,테스트2283,12345,0,15,15
20002284,테스트2284,12345,0,15,15
20002285,테스트2285,12345,0,15,15
20002286,테스트2286,12345,0,15,15
20002287,테스트2287,12345,0,15,15
20002288,테스트2288,12345,0,15,15
20002289,테스트2289,12345,0,15,15
20002290,테스트2290,12345,0,15,15
20002291,테스트2291,12345,0,15,15
20002292,테스트2292,12345,0,15,15
20002293,테스트2293,12345,0,15,15
20002294,테스트2294,12345,0,15,15
20002295,테스트2295,12345,0,15,15
20002296,테스트2296,12345,0,15,15
20002297,테스트2297,12345,0,15,15
20002298,테스트2298,12345,0,15,15
20002299,테스트2299,12345,0,15,15
20002300,테스트2300,12345,0,15,15
20002301,테스트2301,12345,0,15,15
20002302,테스트2302,12345,0,15,15
20002303,테스트2303,12345,0,15,15
20002304,테스트2304,12345,0,15,15
20002305,테스트2305,12345,0,15,15
20002306,테스트2306,12345,0,15,15
20002307,테스트2307,12345,0,15,15
20002308,테스트2308,12345,0,15,15
20002309,테스트2309,12345,0,15,15
20002310,테스트2310,12345,0,15,15
20002311,테스트2311,12345,0,15,15
20002312,테스트2312,12345,0,15,15
20002313,테스트2313,12345,0,15,15
20002314,테스트2314,12345,0,15,15
20002315,테스트2315,12345,0,15,15
20002316,테스트2316,12345,0,15,15
20002317,테스트2317,12345,0,15,15
20002318,테스트2318,12345,0,15,15
20002319,테스트2319,12345,0,15,15
20002320,테스트2320,12345,0,15,15
20002321,테스트2321,12345,0,15,15
20002322,테스트2322,12345,0,15,15
20002323,테스트2323,12345,0,15,15
20002324,테스트2324,12345,0,15,15
20002325,테스트2325,12345,0,15,15
20002326,테스트2326,12345,0,15,15
20002327,테스트2327,12345,0,15,15
20002328,테스트2328,12345,0,15,15
20002329,테스트2329,12345,0,15,15
20002330,테스트2330,12345,0,15,15
20002331,테스트2331,12345,0,15,15
20002332,테스트2332,12345,0,15,15
20002333,테스트2333,12345,0,15,15
20002334,테스트2334,12345,0,15,15
20002335,테스트2335,12345,0,15,15
20002336,테스트2336,12345,0,15,15
20002337,테스트2337,12345,0,15,15
20002338,테스트2338,12345,0,15,15
20002339,테스트2339,12345,0,15,15
20002340,테스트2340,12345,0,15,15
20002341,테스트2341,12345,0,15,15
20002342,테스트2342,12345,0,15,15
20002343,테스트2343,12345,0,15,15
20002344,테스트2344,12345,0,15,15
20002345,테스트2345,12345,0,15,15
20002346,테스트2346,12345,0,15,15
20002347,테스트2347,12345,0,15,15
20002348,테스트2348,12345,0,15,15
20002349,테스트2349,12345,0,15,15
20002350,테스트2350,12345,0,15,15
20002351,테스트2351,12345,0,15,15
20002352,테스트2352,12345,0,15,15
20002353,테스트2353,12345,0,15,15
20002354,테스트2354,12345,0,15,15
20002355,테스트2355,12345,0,15,15
20002356,테스트2356,12345,0,15,15
20002357,테스트2357,12345,0,15,15
20002358,테스트2358,12345,0,15,15
20002359,테스트2359,12345,0,15,15
20002360,테스트2360,12345,0,15,15
20002361,테스트2361,12345,0,15,15
20002362,테스트2362,12345,0,15,15
20002363,테스트2363,12345,0,15,15
20002364,테스트2364,12345,0,15,15
20002365,테스트2365,12345,0,15,15
20002366,테스트2366,12345,0,15,15
20002367,테스트2367,12345,0,15,15
20002368,테스트2368,12345,0,15,15
20002369,테스트2369,12345,0,15,15
20002370,테스트2370,12345,0,15,15
20002371,테스트2371,12345,0,15,15
20002372,테스트2372,12345,0,15,15
20002373,테스트2373,12345,0,15,15
20002374,테스트2374,12345,0,15,15
20002375,테스트2375,12345,0,15,15
20002376,테스트2376,12345,0,15,15
20002377,테스트2377,12345,0,15,15
20002378,테스트2378,12345,0,15,15
20002379,테스트2379,12345,0,15,15
20002380,테스트2380,12345,0,15,15
20002381,테스트2381,12345,0,15,15
20002382,테스트2382,12345,0,15,15
20002383,테스트2383,12345,0,15,15
20002384,테스트2384,12345,0,15,15
20002385,테스트2385,12345,0,15,15
20002386,테스트2386,12345,0,15,15
20002387,테스트2387,12345,0,15,15
20002388,테스트2388,12345,0,15,15
20002389,테스트2389,12345,0,15,15
20002390,테스트2390,12345,0,15,15
20002391,테스트2391,12345,0,15,15
20002392,테스트2392,12345,0,15,15
20002393,테스트2393,12345,0,15,15
20002394,테스트2394,12345,0,15,15
20002395,테스트2395,12345,0,15,15
20002396,테스트2396,12345,0,15,15
20002397,테스트2397,12345,0,15,15
20002398,테스트2398,12345,0,15,15
20002399,테스트2399,12345,0,15,15
20002400,테스트2400,12345,0,15,15
20002401,테스트2401,12345,0,15,15
20002402,테스트2402,12345,0,15,15
20002403,테스트2403,12345,0,15,15
20002404,테스트2404,12345,0,15,15
20002405,테스트2405,12345,0,15,15
20002406,테스트2406,12345,0,15,15
20002407,테스트2407,12345,0,15,15
20002408,테스트2408,12345,0,15,15
20002409,테스트2409,12345,0,15,15
20002410,테스트2410,12345,0,15,15
20002411,테스트2411,12345,0,15,15
20002412,테스트2412,12345,0,15,15
20002413,테스트2413,12345,0,15,15
20002414,테스트2414,12345,0,15,15
20002415,테스트2415,12345,0,15,15
20002416,테스트2416,12345,0,15,15
20002417,테스트2417,12345,0,15,15
20002418,테스트2418,12345,0,15,15
20002419,테스트2419,12345,0,15,15
20002420,테스트2420,12345,0,15,15
20002421,테스트2421,12345,0,15,15
20002422,테스트2422,12345,0,15,15
20002423,테스트2423,12345,0,15,15
20002424,테스트2424,12345,0,15,15
20002425,테스트2425,12345,0,15,15
20002426,테스트2426,12345,0,15,15
20002427,테스트2427,12345,0,15,15
20002428,테스트2428,12345,0,15,15
20002429,테스트2429,12345,0,15,15
20002430,테스트2430,12345,0,15,15
20002431,테스트2431,12345,0,15,15
20002432,테스트2432,12345,0,15,15
20002433,테스트2433,12345,0,15,15
20002434,테스트2434,12345,0,15,15
20002435,테스트2435,12345,0,15,15
20002436,테스트2436,12345,0,15,15
20002437,테스트2437,12345,0,15,15
20002438,테스트2438,12345,0,15,15
20002439,테스트2439,12345,0,15,15
20002440,테스트2440,12345,0,15,15
20002441,테스트2441,12345,0,15,15
20002442,테스트2442,12345,0,15,15
20002443,테스트2443,12345,0,15,15
20002444,테스트2444,12345,0,15,15
20002445,테스트2445,12345,0,15,15
20002446,테스트2446,12345,0,15,15
20002447,테스트2447,12345,0,15,15
20002448,테스트2448,12345,0,15,15
20002449,테스트2449,12345,0,15,15
20002450,테스트2450,12345,0,15,15
20002451,테스트2451,12345,0,15,15
20002452,테스트2452,12345,0,15,15
20002453,테스트2453,12345,0,15,15
20002454,테스트2454,12345,0,15,15
20002455,테스트2455,12345,0,15,15
20002456,테스트2456,12345,0,15,15
20002457,테스트2457,12345,0,15,15
20002458,테스트2458,12345,0,15,15
20002459,테스트2459,12345,0,15,15
20002460,테스트2460,12345,0,15,15
20002461,테스트2461,12345,0,15,15
20002462,테스트2462,12345,0,15,15
20002463,테스트2463,12345,0,15,15
20002464,테스트2464,12345,0,15,15
20002465,테스트2465,12345,0,15,15
20002466,테스트2466,12345,0,15,15
20002467,테스트2467,12345,0,15,15
20002468,테스트2468,12345,0,15,15
20002469,테스트2469,12345,0,15,15
20002470,테스트2470,12345,0,15,15
20002471,테스트2471,12345,0,15,15
20002472,테스트2472,12345,0,15,15
20002473,테스트2473,12345,0,15,15
20002474,테스트2474,12345,0,15,15
20002475,테스트2475,12345,0,15,15
20002476,테스트2476,12345,0,15,15
20002477,테스트2477,12345,0,15,15
20002478,테스트2478,12345,0,15,15
20002479,테스트2479,12345,0,15,15
20002480,테스트2480,12345,0,15,15
20002481,테스트2481,12345,0,15,15
20002482,테스트2482,12345,0,15,15
20002483,테스트2483,12345,0,15,15
20002484,테스트2484,12345,0,15,15
